age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
20-30,Self-emp-inc,153546,*,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,United-States,>50K
60-70,Private,217198,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,10,United-States,<=50K
40-50,Private,286970,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
60-70,Private,182979,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
60-70,Unknown,445168,*,Widowed,Unknown,Not-in-family,Amer-Indian-Eskimo,Female,0,0,56,United-States,<=50K
*,Private,228057,*,Married-civ-spouse,Machine-op-inspct,Wife,White,*,0,0,40,*,<=50K
30-40,Private,103260,*,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,30,United-States,>50K
60-70,Private,340734,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,53245,*,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,Private,42346,*,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,35,United-States,<=50K
40-50,Private,291965,*,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
20-30,Private,27678,*,Married-civ-spouse,Other-service,Wife,White,Female,0,0,60,United-States,<=50K
20-30,Private,124111,*,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K
50-60,Private,159755,*,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,86492,*,Never-married,Transport-moving,Not-in-family,White,Male,0,0,87,United-States,<=50K
50-60,State-gov,105363,*,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
20-30,Private,214716,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
40-50,Local-gov,92374,*,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,35,United-States,>50K
20-30,Private,370990,*,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
40-50,Private,287828,*,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
40-50,State-gov,87282,*,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,38,United-States,<=50K
40-50,Private,94809,*,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K
20-30,Private,213811,*,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
30-40,Private,118500,*,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
50-60,Private,161482,*,Divorced,Other-service,Unmarried,White,Female,0,0,38,United-States,<=50K
30-40,Private,185325,*,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
20-30,Private,464536,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,161097,*,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K
50-60,Private,212534,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,314310,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
40-50,Federal-gov,155106,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,53,United-States,<=50K
20-30,Private,90196,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
60-70,Self-emp-not-inc,392694,*,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
40-50,Private,341762,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,196001,*,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30-40,Private,110554,*,Divorced,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
40-50,Private,70092,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
30-40,Private,289106,*,Separated,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
20-30,Private,134287,*,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
20-30,Private,394927,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
30-40,Private,236318,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,<=50K
30-40,Self-emp-not-inc,111985,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
20-30,Private,208326,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,3942,0,45,United-States,<=50K
40-50,State-gov,455553,*,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
30-40,Unknown,159303,*,Married-civ-spouse,Unknown,Wife,White,Female,0,0,4,United-States,<=50K
30-40,Private,195602,*,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,>50K
50-60,Self-emp-inc,42959,*,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
20-30,Unknown,25139,*,Never-married,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K
50-60,Private,201112,*,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,55,United-States,>50K
30-40,Private,126954,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
30-40,Private,170020,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,52242,*,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
40-50,Unknown,148489,*,Married-spouse-absent,Unknown,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
50-60,Private,441637,*,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,283969,*,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico,<=50K
*,Private,61272,*,Married-civ-spouse,Machine-op-inspct,Wife,White,*,0,0,40,*,<=50K
30-40,Private,154410,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20-30,Private,311446,*,Married-civ-spouse,Adm-clerical,Wife,White,Female,5178,0,40,United-States,>50K
20-30,Private,189924,*,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
40-50,Private,33521,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
30-40,Local-gov,191777,*,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K
40-50,State-gov,55272,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,117816,*,Divorced,Handlers-cleaners,Other-relative,White,Male,0,0,70,United-States,<=50K
40-50,Private,238726,*,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30-40,Private,36302,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
30-40,Private,67083,*,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
*,Private,439263,*,Married-civ-spouse,Protective-serv,Husband,White,*,0,0,35,*,<=50K
40-50,Local-gov,193249,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,201204,*,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
10-20,Unknown,303317,*,Never-married,Unknown,Own-child,White,Male,0,0,40,United-States,<=50K
20-30,Private,60668,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Private,27207,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
60-70,Private,320376,*,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
20-30,Private,142673,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
40-50,Private,135044,*,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,38599,*,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,Self-emp-not-inc,56920,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
40-50,Federal-gov,56063,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
30-40,Private,149347,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
20-30,Private,261278,*,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K
20-30,Unknown,41281,*,Married-spouse-absent,Unknown,Not-in-family,White,Male,0,0,50,United-States,<=50K
40-50,Private,242586,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,124827,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
40-50,Self-emp-not-inc,216657,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
20-30,Private,102460,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Private,83922,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,173208,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
50-60,Private,163083,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
*,Private,79870,*,Married-civ-spouse,Exec-managerial,Own-child,White,*,2597,0,40,*,<=50K
40-50,Private,176917,*,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
40-50,Private,498079,*,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
30-40,Self-emp-not-inc,80933,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
*,Private,287681,*,Never-married,Craft-repair,Own-child,White,*,0,0,40,*,<=50K
70-80,Private,125784,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30-40,State-gov,29145,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
40-50,Private,178416,*,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
60-70,Self-emp-not-inc,96073,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
30-40,Private,147258,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
60-70,Private,120939,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,5,United-States,>50K
50-60,Private,158002,*,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,<=50K
30-40,Private,39150,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,378546,*,Never-married,Craft-repair,Own-child,White,Male,0,0,25,United-States,<=50K
20-30,Private,107108,*,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
40-50,Local-gov,128401,*,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
40-50,Local-gov,147510,*,Separated,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
30-40,Private,143152,*,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,27,United-States,<=50K
30-40,Private,78247,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
30-40,Private,553405,*,Married-civ-spouse,Sales,Husband,White,Male,99999,0,50,United-States,>50K
*,Private,235389,*,Never-married,Handlers-cleaners,Not-in-family,White,*,0,0,30,*,<=50K
60-70,Private,262446,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
30-40,State-gov,189843,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,171438,*,Separated,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K
60-70,Private,181219,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,40,United-States,>50K
40-50,Private,269284,*,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30-40,Self-emp-not-inc,177828,*,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
30-40,Private,87535,*,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,<=50K
30-40,Private,165930,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Federal-gov,251305,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
60-70,Private,339473,*,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
30-40,Private,115418,*,Never-married,Adm-clerical,Own-child,White,Female,2174,0,45,United-States,<=50K
60-70,Local-gov,24824,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,316043,*,Never-married,Other-service,Own-child,Black,Male,594,0,20,United-States,<=50K
40-50,Private,228124,*,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
*,Private,115248,*,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,*,0,0,40,*,<=50K
60-70,Self-emp-inc,116986,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
10-20,Private,133654,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-40,Private,203674,*,Divorced,Prof-specialty,Unmarried,White,Female,0,880,36,United-States,<=50K
20-30,Private,190107,*,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
30-40,Unknown,177273,*,Married-civ-spouse,Unknown,Wife,White,Female,0,0,35,United-States,<=50K
10-20,Private,272800,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K
20-30,Private,240063,*,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
60-70,Private,226949,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
30-40,Self-emp-not-inc,348739,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
40-50,Local-gov,323790,*,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,110145,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,134367,*,Divorced,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
30-40,Private,180303,*,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Japan,>50K
30-40,Private,278253,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K
40-50,Federal-gov,121012,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,48,United-States,>50K
40-50,Private,249686,*,Separated,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
20-30,Local-gov,103148,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Local-gov,285060,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,41,United-States,>50K
30-40,Self-emp-inc,218407,*,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,70,Cuba,<=50K
50-60,Self-emp-not-inc,155118,*,Divorced,Exec-managerial,Not-in-family,White,Female,99999,0,35,United-States,>50K
50-60,Self-emp-inc,298215,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
50-60,Local-gov,88856,*,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
20-30,Private,117222,*,Never-married,Tech-support,Own-child,White,Male,0,0,15,United-States,<=50K
50-60,Private,37289,*,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,United-States,>50K
50-60,Private,123429,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
50-60,Private,114495,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
20-30,Private,229729,*,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
20-30,Private,208598,*,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
40-50,Private,199590,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,>50K
30-40,Private,223267,*,Never-married,Exec-managerial,Other-relative,White,Male,0,0,50,United-States,<=50K
20-30,Private,509048,*,Never-married,Sales,Other-relative,Black,Female,0,0,37,United-States,<=50K
40-50,Private,155472,*,Never-married,Prof-specialty,Unmarried,Black,Female,1151,0,50,United-States,<=50K
30-40,Federal-gov,105138,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
30-40,Private,290321,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Self-emp-not-inc,36592,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,91,United-States,<=50K
30-40,Private,331395,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Local-gov,180686,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
30-40,Private,161599,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,201872,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
40-50,Private,104196,*,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,244147,*,Never-married,Craft-repair,Unmarried,White,Male,0,0,10,United-States,<=50K
20-30,Federal-gov,55233,*,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
*,Federal-gov,37683,*,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,*,99999,0,57,*,>50K
40-50,Private,49797,*,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
20-30,Private,174921,*,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Private,327886,*,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
40-50,Private,328561,*,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,<=50K
40-50,Federal-gov,74680,*,Divorced,Adm-clerical,Not-in-family,White,Male,0,2001,60,United-States,<=50K
30-40,Private,194304,*,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,55,United-States,<=50K
60-70,Unknown,177351,*,Married-civ-spouse,Unknown,Husband,White,Male,0,2174,40,United-States,>50K
40-50,Private,146659,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
40-50,Private,185866,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Unknown,>50K
30-40,Private,152307,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
40-50,Private,167515,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
30-40,Local-gov,167440,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
40-50,Local-gov,171589,*,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
50-60,Private,286989,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
40-50,Self-emp-inc,44671,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,167777,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,United-States,<=50K
60-70,Unknown,64101,*,Married-civ-spouse,Unknown,Husband,White,Male,0,0,24,United-States,<=50K
